,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
44,"(41.40543969912909, 2.139226496544503)","(41.40422155130258, 2.141039973218047)",24.0,201.8,8.408333333333333,99.862,92.331,-0.03731911907819856,-3.7319119078198555,-0.03730180855493759,1,0
45,"(41.40422155130258, 2.141039973218047)","(41.40234620911104, 2.1453480165289225)",44.7,420.9,9.416107382550335,92.331,77.727,-0.034697086971370875,-3.4697086971370874,-0.03468317321993419,1,0
46,"(41.40234620911104, 2.1453480165289225)","(41.401607, 2.146862)",20.3,150.7,7.423645320197044,77.727,-32767.0,-217.9477542302588,-21794.77542302588,-1.5662081034096302,1,0
47,"(41.401607, 2.146862)","(41.40085955394498, 2.1478879565483795)",26.0,119.9,4.611538461538462,-32767.0,71.863,273.8854318703086,27388.54318703086,1.5671451813157589,0,0
48,"(41.40085955394498, 2.1478879565483795)","(41.39828078652281, 2.1511279944877355)",40.2,401.1,9.977611940298507,71.863,60.094,-0.029341803022644757,-2.9341803022644757,-0.02933338684534902,1,0
49,"(41.39828078652281, 2.1511279944877355)","(41.39577622405769, 2.1540221935225805)",44.0,367.1,8.343181818181819,60.094,49.501,-0.028855903893587408,-2.885590389358741,-0.028847898809539477,1,0
50,"(41.39577622405769, 2.1540221935225805)","(41.393560219599635, 2.156883123055178)",43.9,343.0,7.813211845102506,49.501,41.084,-0.024539358066747903,-2.4539358066747905,-0.024534434141360955,1,0
51,"(41.393560219599635, 2.156883123055178)","(41.39113869617896, 2.160074917856903)",38.7,378.6,9.782945736434108,41.084,33.548,-0.019904910982820132,-1.9904910982820132,-0.01990228279596145,1,0
52,"(41.39113869617896, 2.160074917856903)","(41.389379604639174, 2.1623995664182973)",27.4,275.6,10.058394160583942,33.548,27.41,-0.02227140960914822,-2.227140960914822,-0.0222677283818157,1,0
53,"(41.389379604639174, 2.1623995664182973)","(41.38761347004004, 2.1647363781677647)",31.0,276.8,8.929032258064517,27.41,23.048,-0.015758668756209356,-1.5758668756209355,-0.015757364470842042,1,0
54,"(41.38761347004004, 2.1647363781677647)","(41.385693, 2.167616)",53.4,323.3,6.054307116104869,23.048,18.1,-0.01530467044300536,-1.530467044300536,-0.01530347565827785,1,0
55,"(41.385693, 2.167616)","(41.38643464506193, 2.1708450202707956)",52.2,313.0,5.9961685823754785,18.1,15.556,-0.008127797525911666,-0.8127797525911665,-0.008127618555943659,0,0
56,"(41.38643464506193, 2.1708450202707956)","(41.388406, 2.172859)",43.2,292.8,6.777777777777778,15.556,16.196,0.002185790265192751,0.2185790265192751,0.002185786784201253,1,0
57,"(41.388406, 2.172859)","(41.38709220740043, 2.174463453303189)",45.2,197.6,4.371681415929203,16.196,9.649,-0.033132585919337716,-3.3132585919337716,-0.03312046993171406,0,0
58,"(41.38709220740043, 2.174463453303189)","(41.38496337674673, 2.177278030641903)",65.4,333.8,5.103975535168195,9.649,8.243,-0.004212103467133318,-0.4212103467133318,-0.00421207855727746,1,0
59,"(41.38496337674673, 2.177278030641903)","(41.38244925304334, 2.180610151270515)",90.3,394.3,4.36655592469546,8.243,6.922,-0.003350241184839282,-0.33502411848392816,-0.003350228650425136,1,0
60,"(41.38244925304334, 2.180610151270515)","(41.381379, 2.182166)",90.7,483.3,5.328555678059537,6.922,4.612,-0.004779639856775379,-0.47796398567753795,-0.004779603460385006,1,0
61,"(41.381379, 2.182166)","(41.38116433842991, 2.184434862593263)",37.0,217.8,5.886486486486487,4.612,3.815,-0.0036593201622380587,-0.3659320162238059,-0.0036593038288424305,0,0
62,"(41.38116433842991, 2.184434862593263)","(41.379833911815325, 2.1872547019654847)",47.7,356.1,7.465408805031447,3.815,4.389,0.0016119064356764526,0.16119064356764526,0.0016119050396374364,1,0
63,"(41.379833911815325, 2.1872547019654847)","(41.37755917109646, 2.18815547384731)",45.0,264.0,5.866666666666666,4.389,4.351,-0.00014393979852849787,-0.014393979852849787,-0.0001439397975344177,1,0
64,"(41.37755917109646, 2.18815547384731)","(41.375437, 2.188836)",58.9,245.3,4.164685908319186,4.351,4.316,-0.00014268180763191753,-0.014268180763191753,-0.00014268180666367412,1,0
65,"(41.375437, 2.188836)","(41.374129312452006, 2.188248765532819)",37.9,158.1,4.171503957783641,4.316,3.182,-0.007172675919939943,-0.7172675919939943,-0.007172552918848316,0,0
66,"(41.374129312452006, 2.188248765532819)","(41.36831577445937, 2.187790010027699)",204.3,851.4,4.167400881057269,3.182,2.413,-0.0009032180114953989,-0.09032180114953989,-0.0009032177658795987,1,0
67,"(41.36831577445937, 2.187790010027699)","(41.36914810923071, 2.1879456325809294)",22.5,93.8,4.168888888888889,2.413,2.785,0.003965884637730971,0.3965884637730971,0.003965863845797449,1,0
